A,C,D,G,H,J,K,M,N,R,W,Z,a,b,fraud
1.904874985,-1.861769605,0.590780115,0.346124135,-0.370205639,-0.549482159,-0.378704258,-0.27373902,-0.756737684,0.529806951,-0.087906344,-0.101096669,-0.014327397,-0.01743534,0
1.944477156,-1.62330962,1.380935227,0.714783008,-0.415889764,0.201917413,-0.491414136,0.764262286,0.337136225,-0.86277651,0.033019761,-0.553101695,-0.019110351,-0.042762183,0
1.290698338,0.042133738,0.076409563,-0.194049323,0.083650767,-0.0423276,0.154244974,-0.611967634,0.323634399,0.235023037,-0.069717302,0.495431788,-0.052940386,-0.011840417,0
-0.188689563,0.987892543,-1.051205135,0.461239169,-0.107177268,0.416032878,-0.42538456,-0.266046673,0.01997436,-1.945003699,0.180910482,-0.605424847,0.056052998,0.138633417,0
1.300820503,1.86962037,-0.800502606,-2.114381438,0.440331944,0.890210012,-0.606119071,1.256051172,-1.844355314,-1.258668215,0.066966541,0.009294639,0.159971428,0.030410739,0
-0.152703121,1.220050528,3.986637588,0.76244887,-0.064763995,1.914965656,-0.390501372,1.131211967,-0.186955924,0.406549276,0.049256726,-0.181672412,-0.194601831,-0.040653342,0
-3.307316194,-4.071715546,4.714454652,-6.279746262,0.645978113,-7.471004535,5.068361607,-0.902548548,-10.71559768,-6.351524902,-0.154755813,-0.006855515,1.24010834,0.556595854,1
-0.312911121,1.405269595,0.070526877,0.760190986,-0.182237641,-0.244486802,-0.443462503,-1.765280973,-0.263621769,0.068987061,-0.000187964,0.04977476,0.064618542,-0.126739304,0
1.240406552,0.282842223,0.704400205,0.059073518,-0.173417268,-0.269828952,-0.167482499,-0.338699216,-0.173125929,-0.226194685,0.128264612,0.095772026,-0.028336759,0.030979191,0
-0.79306798,1.620267471,-0.465503726,0.541679353,0.052928821,-0.673982779,-1.059246322,0.514875734,-0.297839691,-0.176173235,0.095383257,0.021458596,0.318065407,0.205558777,0
1.972114951,-0.962840983,0.102889532,0.044216958,-0.216207062,0.016791654,-0.338591518,1.25543841,0.111394642,-0.972185304,0.53786583,-0.015154044,-0.070378786,-0.032296705,0
-0.887882662,0.807971799,-0.660339542,-0.222937002,0.733538847,-0.94102426,-0.63937638,-0.019705398,0.412175165,0.962515021,-0.213468127,-0.459543151,0.037174039,0.007836455,0
-2.265229365,-4.592362486,2.976675901,-3.682177526,-0.759929735,-4.002467106,2.354795961,-0.253317226,-5.438108529,-1.498825148,-2.086038582,-0.318639107,0.928901153,0.25043037,1
0.800249919,1.022384913,1.424528032,-0.339451484,0.036554949,-0.06281125,-0.594575841,-0.603552315,0.155969904,0.501157945,-0.174322153,-0.364534753,0.021848092,0.072769006,0
0.867277903,-5.063918829,3.918167458,-3.536732397,0.981129835,-4.307186748,4.630983248,0.952311436,-5.753889393,-0.526860046,0.652624857,0.358970436,0.499862321,0.061775009,1
-2.133218235,1.564451388,-0.145375892,2.510230451,-0.04271976,-2.031480072,1.773944057,1.457107144,1.05113208,0.488277125,1.793185919,0.701510371,-0.278946309,0.146468246,0
-1.043974995,-0.980199029,-0.841572824,-0.419038911,1.027264701,-0.413664053,-0.35004632,-0.164176995,0.355125317,-0.19685794,0.656510369,0.135330205,0.153860442,0.277824416,0
-4.265156311,-7.220399159,6.318008192,-10.21074632,3.08060848,-11.77788992,7.541438393,0.271811808,-15.06366771,-8.667171653,-0.053022922,0.167065555,1.979001536,0.703312286,1
-0.669415282,1.301836628,0.370524637,-0.149037728,0.127021466,-0.595657985,-1.778738437,0.892825209,-0.569168889,0.304661459,0.01274218,-0.513178445,0.253350052,0.254336126,0
-0.338716468,2.115772164,-0.608329224,0.928976665,-0.687095287,0.134358215,-0.909217437,-0.024575794,-1.161682705,0.131280977,-0.183187047,0.068629451,-0.811746461,-0.681368241,0
-1.103281639,-1.049225891,-0.955614272,1.878682968,0.019351441,-1.441253831,-0.770058577,0.220693313,-0.65534188,-0.228690018,-0.468786846,0.742200091,-0.147480819,-0.109266878,0
2.057183513,-1.574910395,-0.037174778,0.093448412,-0.142181094,0.038475153,0.798408817,0.830058844,0.495973215,0.546654925,-0.04914192,-0.445368344,0.007648094,-0.059825628,0
2.13445928,-0.450102359,-0.998933878,-1.273624054,0.106304791,0.959494715,0.559809441,-0.630801894,-0.11373149,-0.333150832,0.101592171,-0.056895708,0.009620259,-0.060784954,0
-10.85028159,-16.76058341,8.425831679,-14.07708601,7.168287933,-15.23996196,8.030708408,0.270529742,-14.95298104,-5.748651557,-1.023966892,-0.026232389,-1.464630024,-0.41168182,1
-1.79710866,-2.266939848,1.549957689,2.129965674,-1.506016065,-0.683266085,1.106003017,-1.424834861,-1.439286182,0.131746593,0.366492306,-0.536322031,0.489776761,-0.025265411,1
0.616054472,0.200438588,1.082612272,-0.333688984,0.725795932,-0.229243371,1.36336554,-1.80284352,0.6193992,-1.642772568,-0.048399321,-0.409001387,0.058522999,0.028784599,0
1.823724321,0.156497828,3.629963988,-0.478710646,0.266112265,1.527243663,0.257082365,0.151706051,0.052980246,0.144988474,0.383856919,-0.376099657,0.007623054,-0.037135851,0
0.132766954,-2.528126586,-1.13412323,0.039170687,1.217952571,-1.132960862,0.095045501,-0.212186413,-0.303384108,0.614340826,0.026320106,-0.129848228,-0.061388558,-0.051089252,0
1.107226969,1.151992227,-0.944289789,-0.990054276,0.307237985,-0.866091643,1.717332642,-0.753586327,0.301194266,0.823333261,-0.075825692,-0.550530816,0.109450947,0.030611033,0
1.063957888,1.125527763,0.165698883,-0.598287317,0.116606785,-0.345199587,1.115702903,1.145055706,-0.594410133,-0.284674923,0.004608918,0.914834943,-0.039746033,0.01641501,0
1.233007664,-0.259459568,-0.439484904,0.20587161,-0.122728857,-0.098826795,0.701984334,1.104127841,0.319967284,-0.256039234,0.07173346,0.592816742,-0.103729942,-0.002852222,0
-0.404320903,2.072767595,0.395770765,0.329447431,0.097074131,-0.66701242,-0.792673677,-1.056592358,-0.226785605,0.022958455,-0.041954274,0.450864044,0.002603538,0.029814893,0
-0.667586788,1.472551819,-0.239145062,-0.816487365,0.331027168,0.627585947,-0.550258908,-0.024266043,-0.035186903,-0.498949645,-0.167233528,0.108734716,-0.191020475,0.085644287,0
-4.979966882,-2.27039625,-2.858208144,2.90493513,-1.649015914,8.947628358,1.801298752,-0.144280982,-2.511912482,-0.43325117,-0.320037237,-0.113214707,0.850067989,-0.862152689,0
1.182505338,0.508727943,1.407715869,-0.081954965,-0.100993714,-0.330130075,0.62535335,0.929399421,1.937461863,-0.154257954,-0.063803015,-0.288098737,0.002131065,0.011705024,0
-1.11823532,0.97311607,0.497273885,0.311024681,0.644036049,-0.351864344,-0.631831292,0.91896611,0.069407136,0.711961114,-0.322486533,-0.31390108,0.107262359,0.03469495,0
-1.778453411,-0.215518564,4.032560111,1.354140229,-0.114712781,-0.217385733,-1.376133457,-1.520198205,0.163505744,0.070508751,-1.235460166,-0.245513839,-0.25140901,0.291151551,0
-0.008156483,1.600547473,0.095114094,-0.321279508,-0.084774177,1.296815598,0.500281736,-0.053350133,-0.07083666,1.978820227,0.229543782,0.634573828,-0.085299579,-0.072368085,0
0.718821255,-5.30157151,4.129373015,-3.941663397,1.018384695,-4.739321328,5.31706536,1.370439312,-6.374823911,-0.768134795,0.636945172,0.342258738,0.5963159,0.1082787,1
-2.321948283,-5.062140649,4.858801269,-2.62489876,-1.30656925,-5.944122413,5.003980823,-2.820192972,-9.755889517,0.289215693,-1.214884765,0.292399815,0.645008301,0.522400616,1
0.216671327,-0.467877795,-0.098959437,0.300026288,-0.130558834,0.506670511,1.250165188,-0.602899618,0.526876736,0.776873272,-0.450756447,1.034061253,-0.166848321,0.082929163,0
-4.486485079,-7.01935565,7.086051953,-2.954205612,-0.130196246,-2.933242922,4.468797602,-1.386232092,-13.89750439,-1.342479871,0.154410419,0.324975502,-2.662954148,0.476593021,1
-0.657834896,-0.581882726,-0.500741145,0.10763254,1.277595019,-0.575699301,-0.492967196,-0.031803039,0.745529078,0.351571652,0.106034164,-0.633529231,0.023157039,0.102680255,0
-0.875540658,1.358929362,-2.079302392,0.591116191,-0.31182927,-0.254403613,-0.403006868,1.004633124,-0.121308938,0.484112452,0.025629694,0.638730132,-0.028082135,0.11544203,0
-0.051491527,-0.857457114,-1.235511931,1.534080747,-0.221729289,-0.292719311,0.648183947,-1.270360967,1.090004466,0.249513938,-0.204151997,0.03520403,0.379838923,0.264152774,0
-1.214343335,1.946574624,0.05262517,-0.426354402,0.303288209,-0.192387933,0.752560144,-0.537339512,0.19507522,1.007749183,-0.399178873,0.597548833,-0.08816433,0.124443892,0
-0.624178522,2.535685733,-0.058116896,0.207492694,0.122397087,-0.189113275,0.710175564,0.497922932,-0.679195374,0.447755601,-0.251380036,0.285148645,0.172116762,-0.062886716,0
-3.010844512,-5.592225495,3.827961751,-4.988457377,2.224734223,-6.105345792,4.261159125,-0.002840206,-8.239195173,-2.472409536,-0.412472673,-0.135443742,1.192431028,0.183714394,1
-1.072026682,-1.731498058,2.723519798,-2.253394563,0.544490256,-2.728478139,2.270318696,-0.466821828,-5.377571215,-1.640367944,-0.21466343,0.401620392,-0.147458214,0.442264592,1
-1.267124085,-1.079406128,3.269467356,-1.772875491,-0.796817002,-1.987295056,1.212983795,-1.285241717,-2.212102636,-0.422339765,0.390009038,0.050078784,0.449959749,0.243669584,1
1.206424633,0.366019441,-0.227968304,-0.704551959,0.167587673,-0.135513248,0.172636364,0.449628535,-0.928233134,-0.004429798,-0.233789817,0.678553107,-0.018447421,0.009176104,1
-0.225715865,1.391020477,-2.022230511,-0.20347722,0.079949316,1.062409262,1.341023766,0.668934804,-0.252866671,0.163974654,0.125155124,-0.237346421,0.039652516,0.01983468,0
0.090636327,-1.053272538,0.504642023,1.421020245,-0.284899103,-0.901196774,-0.806303346,-0.15735814,-1.209503374,0.162022075,-0.253854714,-0.601666607,-0.099185909,0.036437863,0
-0.754933939,0.018018182,-0.673217391,-1.105203171,-2.11086685,-1.031260874,0.024882273,0.881050113,-0.817215157,-1.748098636,-1.449058642,0.507647212,0.183632802,0.196676175,0
1.73354258,-1.577779575,1.603073129,0.815283614,-0.464671974,0.20229374,-0.652643559,-0.613325978,0.649914229,-0.730003015,-0.068449164,-0.528734246,-0.042090994,-0.034525507,0
-19.89738475,-22.49716198,6.117318529,-15.6661419,13.3022772,-8.854976859,5.723623943,0.235498929,-8.563774486,-4.939081797,-0.81266054,-0.224259275,1.596202539,0.476451231,1
-0.695499873,-0.344797917,-0.037514309,1.588209776,0.000627583,-1.215745386,0.097854156,-0.233563408,-0.983872055,1.012063635,-0.740073837,-0.354823143,0.013585183,0.059697737,0
0.21436458,1.610708246,-2.08384498,-0.962852262,0.245562848,0.551056161,-1.329244235,0.648114697,-1.553441153,-0.016396219,0.375552249,-0.318287213,0.097414017,0.037789772,0
-2.979081786,2.143488493,3.606940358,-0.294504493,-0.180353519,0.9997998,-0.204804489,0.238939727,0.341380155,-0.800939109,0.394285092,-0.20294663,-0.312683219,-0.093506042,0
-0.31504344,0.687794054,0.950954178,0.274245405,0.399217702,-0.409000372,-0.420965256,0.078368738,0.652584502,-0.33070237,-0.030518426,-0.298179728,-0.026606425,-0.021738401,0
-0.81627219,2.922939492,-1.522237925,-0.934574792,0.62873785,-0.107809801,-0.261423033,-1.903798408,-1.05116529,-0.460099887,-0.428672037,-0.103274063,0.329231778,0.113193709,0
-2.194070954,-2.942591683,2.578748868,-3.453049216,0.028488256,-3.723721893,2.266120254,-0.137209393,-5.215305839,-3.405101755,0.228832692,-0.185419461,0.402880837,0.599741772,1
2.042023574,-1.16452538,0.219282252,0.11895543,-0.204157023,0.223580135,0.781792883,0.680942398,0.324403929,-0.349153576,0.28035418,0.196109716,-0.070784891,-0.071937103,0
-5.207303695,-3.446374811,1.188109384,-2.936372375,4.028278048,-1.256273911,0.427082168,-0.062798239,1.630083323,1.622363477,0.471927278,-0.41092153,-1.673282568,-0.286188246,0
-15.12402275,-16.34835436,8.709547795,-15.96632036,9.987231292,-13.30018011,4.994530821,1.905843591,-9.11310775,-8.293702305,-1.017607198,0.133597945,-2.300860043,-1.123546711,1
2.044173307,-1.558132107,1.374245477,0.710897088,-0.481855262,0.228487909,-0.779860396,0.864390527,0.307430933,-0.800671558,-0.008680513,-0.492445015,-0.005840198,-0.060919881,0
-1.034826467,-0.56570565,-0.600997277,1.024990826,-0.017664004,-1.281683569,-0.580611917,0.693614296,-1.768764146,0.072360239,-0.184655768,-0.153350333,-0.288072639,-0.199510348,0
1.266318057,0.128815896,0.91621185,0.184060066,-0.199546722,-0.040795888,-0.928901326,1.295491085,0.063526156,-0.025424573,-0.148449992,-0.392118885,0.025929047,0.021948728,0
1.033778605,0.147303147,-1.473400126,-1.221935781,0.121898141,1.255583004,-1.636996146,0.267651205,-0.464169137,0.454278842,-0.278521851,-0.129003174,0.025729822,0.060331501,0
-11.92787579,-15.26238949,9.133103925,-20.28087929,-14.77569166,-13.63906547,5.541010112,-0.025001307,-7.004951912,-3.990856494,2.072727414,-0.059094819,-1.987378298,-0.367962217,1
-3.475656159,-5.620390739,3.809598416,-6.179887183,2.03858801,-8.51679921,6.042045194,-0.218015656,-11.18480986,-4.511495855,0.293006911,0.59158957,1.417614988,0.175977656,1
1.889145755,-0.213737961,1.267106705,-0.749875862,0.22742306,0.170485657,-1.321127575,-1.444945377,0.164994465,0.294092168,0.334358177,-0.848559925,0.052546394,-0.014802653,0
-1.6401364,-2.351121091,3.821314995,-2.521895108,1.404640162,-2.961254532,3.068712395,0.787511358,-3.069258627,-1.251991344,0.111464418,0.055020555,0.310399241,0.205428788,1
-0.532625765,0.23035074,0.819903672,0.829465505,0.370685195,-0.354545732,0.526835153,0.669816097,0.695074926,0.840510467,0.217589243,-0.309536986,-0.100938467,-0.022606065,0
-0.555212905,-0.185142011,-0.282922554,1.17364063,0.067534795,-1.855595791,0.997474092,1.031784337,0.792379687,-0.394978684,0.08244694,-0.043121742,0.001007332,0.035443022,0
-8.839315608,-13.10726023,8.573437162,-13.23973818,4.703172265,-12.78600011,7.328712399,0.094505781,-11.29338744,-7.849513444,0.482035927,-0.30984344,-0.614035583,0.071319014,1
-1.366196185,1.362723124,-2.365866944,0.233894753,0.600260148,-0.472642965,0.30602222,-0.043779044,-0.136795189,-0.628563337,0.135214548,-0.389275429,0.079180425,0.053936057,0
0.250738014,-1.122288848,4.831429321,1.251098155,-0.147288958,0.224360723,2.395748818,0.453499368,-0.486707683,2.16321804,-0.077947856,0.291178797,0.214356985,0.29266984,0
2.137725142,-1.600032616,0.315592422,0.166736113,-0.423956544,-0.378252909,-0.547285204,2.396502948,1.76396616,0.39926829,-0.119466687,-0.081070551,-0.041640338,-0.07472581,0
-13.19267096,-9.906650021,3.320336883,-18.75088916,-37.35344264,-5.052502367,4.406805524,-1.90948797,-9.072710934,-3.149246695,5.303606904,-0.10887693,1.269566355,0.939407363,1
-0.387987161,1.402538168,0.162711703,0.58222641,-0.002047264,-0.461440256,-0.185455266,-1.494859177,-0.098539994,-0.053787637,0.047115921,0.056941967,0.235189193,0.098864905,0
-1.622818224,0.916904174,0.494987256,0.537815236,0.708154898,-0.913433297,0.466337647,-1.828723916,0.811525895,-0.074003381,0.198564595,-0.525287784,-0.045237694,-0.034190413,0
2.160610131,-0.825679934,-1.607602958,-1.199111611,-0.085243981,1.691632434,0.488300377,0.695199391,-0.359857355,0.436438949,0.161643852,-0.178125803,0.012770889,-0.051297566,0
1.00017862,0.323476486,0.41185736,0.231397027,-0.414958112,-0.606944192,0.887681013,2.657529048,1.557891509,-0.468375938,-0.023059121,0.756653625,-0.13504595,0.027518593,0
-5.014826237,-5.916621986,4.777459877,-3.493351355,-0.159356715,-3.781665739,4.074345757,-0.473814495,-10.99256682,-1.853435551,0.023928994,0.412310508,-2.225928186,1.120911441,1
-0.306578337,-0.090966704,-0.530341836,0.61801649,0.264137686,-0.615284266,-1.206000122,-0.747041319,0.592268067,-0.610394695,0.15078492,0.142731072,0.114344206,0.033263653,0
-0.31343137,0.212644284,-1.477015477,0.8461374,0.340928044,-0.55279586,-0.573949855,1.132740687,-0.45190242,-0.607817477,1.088871735,-0.429108733,0.018998239,0.035321816,0
2.036223837,-2.027488009,-2.623103075,0.199274445,-0.604838227,-0.472506358,-0.11640474,1.480278305,0.268053984,0.852053283,0.025764193,-0.768438491,0.023452735,-0.02621104,0
-0.916800403,1.631116662,1.512043401,0.702888241,0.181227199,-0.422048671,0.528048883,-0.026803398,-1.386832016,0.606730975,-0.391660852,-0.090969412,-0.068194861,0.118629048,0
-4.384484276,-3.586665001,3.824445611,-5.241178218,-0.293321643,-5.509166512,3.399354681,0.502805298,-7.515194978,-2.530595387,-0.164234045,0.318385181,0.768958993,-0.115392348,1
-0.453378973,1.761400484,3.248348547,-2.157028243,-2.659811032,1.057444283,-0.083999678,-1.376275785,-0.02821202,0.688227979,-0.363001219,0.516406366,0.354309999,0.2635436,0
-0.810394236,1.977568782,-0.176036784,1.03009635,-0.119255983,-0.877567034,-0.532713605,0.335627849,0.075923078,-0.157505676,-0.337853128,-0.564414929,0.032449696,0.066192762,0
-6.922469992,-10.3087689,4.103415958,-6.665622994,4.944518977,-6.248901331,3.200877024,-0.788370006,-7.896761937,-2.551011588,0.174958764,-0.262461972,1.160200125,0.248346624,1
-4.253814339,-0.732340223,-0.676800512,-0.641753451,1.623326226,2.840786181,1.491962102,-0.170621991,0.530837378,-0.421821711,0.307805274,0.131667064,1.139180124,0.709364766,0
0.972016949,-5.671059619,4.700961636,-1.423842552,0.581660059,-3.543053908,3.950417826,-1.577646685,-8.044636865,1.039153069,0.059787616,-0.094588956,0.387801447,0.14118918,1
1.303287471,-3.187598778,0.468391376,0.184510029,0.622720734,-1.485591217,1.021621514,-0.334758399,-3.207687278,1.797339029,-0.241908291,-0.278655507,0.041260025,0.089911855,0
-11.58279628,-17.11775219,10.07372819,-14.29749302,7.973863731,-13.15091158,6.865193109,0.531102279,-12.00152037,-7.10693189,-0.218088705,-0.174647315,-1.998331303,-0.46918752,1
1.961342797,-1.703147389,-0.613581701,-1.252670757,1.0549113,-0.149155522,-0.222887249,-0.050893143,0.000387805,0.075187806,0.158595297,-0.192346057,0.060913659,-0.042845724,0
0.461450703,-4.709491543,3.943494095,-2.048491868,0.980930223,-3.509576089,3.212436787,-1.527179507,-6.582125965,0.701888319,0.163598041,-0.138012889,0.352563786,0.018785079,1
-2.425523131,2.522138977,0.581140633,0.224540824,0.373885386,-0.720420714,1.394709564,0.508455135,-0.389066645,-0.057803367,0.590595298,-0.32818934,-0.205285268,-0.109163072,0
1.536147195,-2.007486895,-0.033316283,0.389743294,-0.200438393,-0.256133217,0.243437183,1.446765959,0.202914618,0.746004065,-0.438866836,-0.275231144,-0.042955641,-0.015862864,0
-4.141333985,-9.268058639,7.632617814,-6.885905016,2.22251328,-10.52356855,9.649826443,-0.128606986,-15.50486416,-4.970848155,-0.25183196,0.427332731,0.828928555,0.792298504,1
-1.082453286,1.522215908,-0.200756045,0.85807294,-0.175084605,0.760951432,0.37997088,0.551012635,-0.354209433,-1.05988169,0.040142536,0.064068437,0.434884759,0.100473149,0
-6.721679076,-4.382564497,4.368793979,-4.661735283,-4.910660761,-0.744124115,5.017818718,-0.002315607,-7.034738663,0.034700291,-1.030102012,0.110685821,0.31811627,1.714683155,1
0.277517721,-0.517096669,0.571940119,-0.464860842,0.207274268,-0.743967518,0.397832716,1.216074355,1.533074451,-0.528042994,0.468174758,-0.910435858,0.243739212,0.283599648,0
1.169998885,0.527427177,0.566658082,-0.649014618,0.252511246,-0.334251868,0.257131358,0.435927565,-1.042922439,0.431274691,-0.22068,0.999223715,-0.016929024,0.008503847,1
1.112764242,1.050608299,0.587764686,-1.035900845,0.277936018,0.893719047,0.272043069,-1.013079805,0.082987439,2.16547137,-0.012341001,-0.396905696,0.065373754,0.03963149,0
1.288362877,0.709034472,-0.71520284,-0.613949216,-0.109769583,-1.477392951,-0.104792564,2.540247768,1.080493017,0.638809774,-0.147268985,-0.676373063,0.069044133,0.023842877,0
